ticker,issuer_cik,accession_number,filing_date,period_of_report,reporting_owner_name,reporting_owner_cik,officer_title,director,ten_percent_owner,security_title,transaction_date,transaction_code,transaction_code_description,transaction_classification,is_open_market_purchase,is_open_market_sale,is_derivative,shares,price_per_share,transaction_value,shares_owned_following,ownership_nature_direct_or_indirect,ownership_nature_explanation
MAIA,0001878313,0001878313-25-000050,2025-11-28,2025-11-25,Luput Cristian,0001913350,,True,False,Common Stock,2025-11-25,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,10000.0,0.9785,9785.0,399483.0,D,
MAIA,0001878313,0001878313-25-000047,2025-11-28,2025-11-25,Vitoc Vlad,0001913257,Chief Executive Officer,True,True,Common Stock,2025-11-25,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,10500.0,0.9661,10144.05,831421.0,D,
MAIA,0001878313,0001878313-25-000045,2025-11-26,2025-11-24,Smith Stan,0001913199,,True,False,Common Stock,2025-11-24,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,10000.0,0.99,9900.0,1334289.0,I,See Footnote
MAIA,0001878313,0001878313-25-000045,2025-11-26,2025-11-24,Smith Stan,0001913199,,True,False,Common Stock,2025-11-25,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,15000.0,0.98,14700.0,1349289.0,I,See Footnote
MAIA,0001878313,0001878313-25-000040,2025-11-25,2025-11-21,Vitoc Vlad,0001913257,Chief Executive Officer,True,True,Common Stock,2025-11-21,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,1800.0,0.92,1656.0,810921.0,D,
MAIA,0001878313,0001878313-25-000040,2025-11-25,2025-11-21,Vitoc Vlad,0001913257,Chief Executive Officer,True,True,Common Stock,2025-11-24,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,10000.0,0.9891,9891.0,820921.0,D,
MAIA,0001878313,0001878313-25-000019,2025-10-02,2025-10-01,Smith Stan,0001913199,,True,False,Common Stock,2025-10-01,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,19230.0,1.3,24999.0,1324289.0,I,See Footnote
MAIA,0001878313,0001127602-25-016869,2025-06-05,2025-06-03,Smith Stan,0001913199,,True,False,Common Stock,2025-06-03,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,33333.0,1.5,49999.5,1305059.0,I,See Footnote
MAIA,0001878313,0001127602-25-013965,2025-05-12,2025-05-08,Guerrero Ramiro,0001913253,,True,False,Common Stock,2025-05-08,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,20000.0,1.5,30000.0,588218.0,D,
MAIA,0001878313,0001127602-25-013963,2025-05-12,2025-05-08,Smith Stan,0001913199,,True,False,Common Stock,2025-05-08,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,66666.0,1.5,99999.0,1271726.0,I,See Footnote
MAIA,0001878313,0001127602-25-008330,2025-03-05,2025-03-03,Guerrero Ramiro,0001913253,,True,False,Common Stock,2025-03-03,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,33333.0,1.5,49999.5,568218.0,D,
MAIA,0001878313,0001127602-25-008327,2025-03-05,2025-03-03,Smith Stan,0001913199,,True,False,Common Stock,2025-03-03,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,25000.0,1.5,37500.0,1205060.0,I,See Footnote
MAIA,0001878313,0001127602-25-008322,2025-03-05,2025-02-24,Smith Stan,0001913199,,True,False,Common Stock,2025-02-24,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,50000.0,1.5,75000.0,1180060.0,I,See Footnote
MAIA,0001878313,0001127602-25-008317,2025-03-05,2025-02-24,Guerrero Ramiro,0001913253,,True,False,Common Stock,2025-02-24,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,73333.0,1.5,109999.5,534885.04,D,
MAIA,0001878313,0001127602-25-006578,2025-02-25,2025-02-24,Guerrero Ramiro,0001913253,,True,False,Common Stock,2025-02-24,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,73333.0,1.5,109999.5,534885.0,D,
MAIA,0001878313,0001127602-25-006574,2025-02-25,2025-02-24,Smith Stan,0001913199,,True,False,Common Stock,2025-02-24,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,50000.0,1.5,75000.0,1180060.0,I,See Footnote
MAIA,0001878313,0001127602-24-029383,2024-12-13,2024-12-13,Smith Stan,0001913199,,True,False,Common Stock,2024-12-13,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,25000.0,1.872,46800.0,1130060.0,I,See Footnote
MAIA,0001878313,0001127602-24-029380,2024-12-13,2024-12-13,Guerrero Ramiro,0001913253,,True,False,Common Stock,2024-12-13,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,53418.0,1.872,99998.496,514970.0,D,
MAIA,0001878313,0001127602-24-026386,2024-11-04,2024-11-01,Luput Cristian,0001913350,,True,False,Common Stock,2024-11-01,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,22133.0,2.51,55553.829999999994,389483.0,D,
MAIA,0001878313,0001127602-24-026383,2024-11-04,2024-11-01,CHAOUKI STEVEN M,0001776865,,True,False,Common Stock,2024-11-01,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,22133.0,2.51,55553.829999999994,111024.0,D,
MAIA,0001878313,0001127602-24-026380,2024-11-04,2024-11-01,Guerrero Ramiro,0001913253,,True,False,Common Stock,2024-11-01,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,88534.0,2.51,222220.33999999997,408134.04,D,
MAIA,0001878313,0001127602-24-026376,2024-11-04,2024-11-01,Smith Stan,0001913199,,True,False,Common Stock,2024-11-01,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,100000.0,2.51,250999.99999999997,957568.0,I,See Footnote
MAIA,0001878313,0001127602-24-013490,2024-04-26,2024-04-25,Louie Ngar Yee,0001913264,,True,False,Common Stock,2024-04-25,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,19665.0,2.03,39919.95,1167189.0,D,
MAIA,0001878313,0001127602-24-013488,2024-04-26,2024-04-25,Smith Stan,0001913199,,True,False,Common Stock,2024-04-25,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,147492.0,2.03,299408.75999999995,1005060.0,I,See Footnote
MAIA,0001878313,0001127602-24-010489,2024-03-18,2024-03-14,CHAOUKI STEVEN M,0001776865,,True,False,Common Stock,2024-03-14,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,34641.0,1.17,40529.97,88891.0,D,
MAIA,0001878313,0001127602-24-010327,2024-03-15,2024-03-14,Smith Stan,0001913199,,True,False,Common Stock,2024-03-14,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,170940.0,1.17,199999.8,857568.0,I,See Footnote
MAIA,0001878313,0001127602-24-010325,2024-03-15,2024-03-14,Louie Ngar Yee,0001913264,,True,False,Common Stock,2024-03-14,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,170940.0,1.17,199999.8,1147524.0,D,
MAIA,0001878313,0001127602-24-010323,2024-03-15,2024-03-14,Luput Cristian,0001913350,,True,False,Common Stock,2024-03-14,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,69282.0,1.17,81059.94,367350.0,D,
MAIA,0001878313,0001127602-24-010320,2024-03-15,2024-03-14,Guerrero Ramiro,0001913253,,True,False,Common Stock,2024-03-14,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,6928.0,1.17,8105.759999999999,319600.04,D,
MAIA,0001878313,0001127602-23-016379,2023-05-22,2023-05-18,Guerrero Ramiro,0001913253,,True,False,Common Stock,2023-05-18,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,1200.0,2.47,2964.0000000000005,312672.04,D,
MAIA,0001878313,0001127602-23-015796,2023-05-17,2023-05-15,Luput Cristian,0001913350,,True,False,Common Stock,2023-05-15,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,3000.0,2.63,7890.0,298068.0,D,
MAIA,0001878313,0001127602-23-013819,2023-05-01,2023-04-28,Vitoc Vlad,0001913257,Chief Executive Officer,True,True,Common Stock,2023-04-28,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,4000.0,2.5,10000.0,809121.0,D,
MAIA,0001878313,0001127602-23-013714,2023-04-28,2023-04-27,MCGUIRE JOSEPH F,0001243988,Chief Financial Officer,False,False,Common Stock,2023-04-27,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,4400.0,2.25,9900.0,9400.0,D,
MAIA,0001878313,0001127602-23-013712,2023-04-28,2023-04-27,Guerrero Ramiro,0001913253,,True,False,Common Stock,2023-04-27,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,8500.0,2.25,19125.0,311472.04,D,
MAIA,0001878313,0001127602-23-013710,2023-04-28,2023-04-27,Louie Ngar Yee,0001913264,,True,False,Common Stock,2023-04-27,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,48000.0,2.25,108000.0,976584.0,D,
MAIA,0001878313,0001127602-23-013708,2023-04-28,2023-04-27,Smith Stan,0001913199,,True,False,Common Stock,2023-04-27,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,133300.0,2.25,299925.0,686628.0,I,See Footnote
MAIA,0001878313,0001127602-23-013327,2023-04-21,2023-04-20,Smith Stan,0001913199,,True,False,Common Stock,2023-04-20,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,10000.0,3.74,37400.0,553328.0,I,See Footnote
MAIA,0001878313,0001127602-23-013177,2023-04-19,2023-04-18,Guerrero Ramiro,0001913253,,True,False,Common Stock,2023-04-18,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,1263.0,4.17,5266.71,302972.04,D,
MAIA,0001878313,0001127602-23-013028,2023-04-18,2023-04-17,Luput Cristian,0001913350,,True,False,Common Stock,2023-04-17,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,1576.0,3.69,5815.44,295068.0,D,
MAIA,0001878313,0001127602-23-012944,2023-04-17,2023-04-13,Luput Cristian,0001913350,,True,False,Common Stock,2023-04-13,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,622.0,3.62,2251.64,292690.0,D,
MAIA,0001878313,0001127602-23-012944,2023-04-17,2023-04-13,Luput Cristian,0001913350,,True,False,Common Stock,2023-04-14,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,802.0,3.58,2871.16,293492.0,D,
MAIA,0001878313,0001127602-23-012463,2023-04-05,2023-04-03,Vitoc Vlad,0001913257,Chief Executive Officer,True,True,Common Stock,2023-04-03,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,1375.0,3.5,4812.5,804196.0,D,
MAIA,0001878313,0001127602-23-012463,2023-04-05,2023-04-03,Vitoc Vlad,0001913257,Chief Executive Officer,True,True,Common Stock,2023-04-04,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,925.0,3.56,3293.0,805121.0,D,
MAIA,0001878313,0001127602-23-011737,2023-04-03,2023-03-30,Vitoc Vlad,0001913257,Chief Executive Officer,True,True,Common Stock,2023-03-30,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,205.0,3.43,703.15,801326.0,D,
MAIA,0001878313,0001127602-23-011737,2023-04-03,2023-03-30,Vitoc Vlad,0001913257,Chief Executive Officer,True,True,Common Stock,2023-03-31,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,1495.0,3.46,5172.7,802821.0,D,
MAIA,0001878313,0001127602-23-011434,2023-03-28,2023-03-24,Smith Stan,0001913199,,True,False,Common Stock,2023-03-24,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,938.0,3.49,3273.6200000000003,543328.0,I,See Footnote
MAIA,0001878313,0001127602-23-011265,2023-03-24,2023-03-22,Smith Stan,0001913199,,True,False,Common Stock,2023-03-22,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,1458.0,3.18,4636.4400000000005,540528.0,I,See Footnote
MAIA,0001878313,0001127602-23-011265,2023-03-24,2023-03-22,Smith Stan,0001913199,,True,False,Common Stock,2023-03-23,P,Open-market purchase,OPEN_MARKET_PURCHASE,True,False,False,1862.0,3.43,6386.66,542390.0,I,See Footnote
