ticker,issuer_cik,accession_number,filing_date,period_of_report,reporting_owner_name,reporting_owner_cik,officer_title,director,ten_percent_owner,security_title,transaction_date,transaction_code,transaction_code_description,transaction_classification,is_open_market_purchase,is_open_market_sale,is_derivative,shares,price_per_share,transaction_value,shares_owned_following,ownership_nature_direct_or_indirect,ownership_nature_explanation
NVDA,0001045810,0001588670-25-000009,2025-09-19,2025-09-17,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,17113.0,175.9887,3011694.6231,2896789.0,D,
NVDA,0001045810,0001588670-25-000009,2025-09-19,2025-09-17,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,9890.0,176.705,1747612.4500000002,2886899.0,D,
NVDA,0001045810,0001588670-25-000009,2025-09-19,2025-09-17,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3497.0,177.5454,620876.2638,2883402.0,D,
NVDA,0001045810,0001588670-25-000009,2025-09-19,2025-09-17,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5591.0,175.9888,983953.3808,147469.0,I,By Trust
NVDA,0001045810,0001588670-25-000009,2025-09-19,2025-09-17,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3282.0,176.7038,579941.8716,144187.0,I,By Trust
NVDA,0001045810,0001588670-25-000009,2025-09-19,2025-09-17,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1127.0,177.5504,200099.3008,143060.0,I,By Trust
NVDA,0001045810,0001588670-25-000009,2025-09-19,2025-09-17,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5541.0,175.9896,975158.3735999999,777393.0,I,By Limited Liability Company
NVDA,0001045810,0001588670-25-000009,2025-09-19,2025-09-17,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3374.0,176.7002,596186.4748,774019.0,I,By Limited Liability Company
NVDA,0001045810,0001588670-25-000009,2025-09-19,2025-09-17,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1085.0,177.5567,192649.0195,772934.0,I,By Limited Liability Company
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-17,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,40163.0,174.88,7023705.4399999995,71908203.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-17,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,8476.0,169.0944,1433244.1344,71899727.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-17,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,36268.0,170.0055,6165759.474,71863459.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-17,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,26423.0,170.831,4513867.512999999,71837036.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-17,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2084.0,171.6902,357802.3768,71834952.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-17,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1749.0,172.7643,302164.7607,71833203.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-18,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,10025.0,173.6174,1740514.435,71823178.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-18,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,8875.0,174.6436,1549961.95,71814303.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-18,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,16442.0,175.6291,2887693.6621999997,71797861.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-18,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,39658.0,176.4828,6998954.8824,71758203.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,41271.0,175.9742,7262631.2082,71716932.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,23070.0,176.7031,4076540.517,71693862.0,D,
NVDA,0001045810,0001197649-25-000036,2025-09-19,2025-09-17,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-19,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,10659.0,177.5414,1892413.7826,71683203.0,D,
NVDA,0001045810,0001768670-25-000008,2025-09-16,2025-09-12,Neal Stephen C,0001768670,,True,False,Common Stock,2025-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,28000.0,177.5837,4972343.6,143410.0,I,The Neal/Rhyu Revocable Trust dated 5/2/2017
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,14247.0,177.249,2525266.503,72159119.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,60627.0,177.8291,10781244.845700001,72098492.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,126.0,178.5309,22494.8934,72098366.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,21401.0,175.2283,3750060.8482999997,72076965.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11486.0,175.9436,2020888.1896,72065479.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,37193.0,177.3687,6596874.059099999,72028286.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4920.0,177.873,875135.1599999999,72023366.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-16,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,36482.0,174.9819,6383689.6758,71986884.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-16,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,20335.0,176.0998,3580989.4329999997,71966549.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-16,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,17606.0,176.6007,3109231.9242,71948943.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-16,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,577.0,177.394,102356.338,71948366.0,D,
NVDA,0001045810,0001197649-25-000034,2025-09-16,2025-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-15,G,Gift,GIFT,False,False,False,1125000.0,0.0,0.0,581378470.0,I,By Trust
NVDA,0001045810,0001199039-25-000007,2025-09-15,2025-09-11,STEVENS MARK A,0001199039,,True,False,Common Stock,2025-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,200000.0,177.4701,35494020.0,8047600.0,I,By Trust
NVDA,0001045810,0001199039-25-000007,2025-09-15,2025-09-11,STEVENS MARK A,0001199039,,True,False,Common Stock,2025-09-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,297797.0,178.1899,53064417.650299996,7749803.0,I,By Trust
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,15516.0,167.479,2598604.1640000003,72382850.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,38757.0,168.3267,6523837.9119,72344093.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11547.0,169.1468,1953138.0996,72332546.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,8519.0,170.2982,1450770.3658,72324027.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-09,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,661.0,170.9278,112983.27579999999,72323366.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,10739.0,176.3138,1893433.8982,72312627.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,27517.0,177.2683,4877891.8111000005,72285110.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,29952.0,178.0036,5331563.8272,72255158.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,6792.0,178.8976,1215072.4992,72248366.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,32834.0,177.2235,5818956.399,72215532.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,37975.0,177.8881,6755300.5975,72177557.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1919.0,179.1302,343750.8538,72175638.0,D,
NVDA,0001045810,0001197649-25-000031,2025-09-11,2025-09-09,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2272.0,179.7707,408439.0304,72173366.0,D,
NVDA,0001045810,0001415889-25-024119,2025-09-10,2025-09-08,COXE TENCH,0001197647,,False,False,Common Stock,2025-09-08,G,Gift,GIFT,False,False,False,1000000.0,0.0,0.0,25671360.0,I,By Trust
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-04,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,22848.0,170.2439,3889732.6272,72600518.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-04,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,49673.0,170.8315,8485713.0995,72550845.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-04,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2479.0,171.6465,425511.67350000003,72548366.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,7088.0,164.801,1168109.488,72541278.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,13692.0,165.6337,2267856.6204,72527586.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,42767.0,166.6611,7127595.2637,72484819.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,8624.0,167.5726,1445146.1024,72476195.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2829.0,168.4531,476553.8199,72473366.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5006.0,168.2422,842220.4532,72468360.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,15794.0,169.2876,2673728.3544,72452566.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,52820.0,169.9468,8976589.976,72399746.0,D,
NVDA,0001045810,0001197649-25-000029,2025-09-08,2025-09-04,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1380.0,170.7167,235589.046,72398366.0,D,
NVDA,0001045810,0001219888-25-000005,2025-09-04,2025-09-02,HUDSON DAWN E,0001219888,,True,False,Common Stock,2025-09-02,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,72000.0,170.6259,12285064.8,386887.0,D,
NVDA,0001045810,0001219888-25-000005,2025-09-04,2025-09-02,HUDSON DAWN E,0001219888,,True,False,Common Stock,2025-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,18000.0,172.0,3096000.0,368887.0,D,
NVDA,0001045810,0001283854-25-000004,2025-09-03,2025-08-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2025-08-29,G,Gift,GIFT,False,False,False,55172.0,0.0,0.0,1734443.0,I,By Trust
NVDA,0001045810,0001197652-25-000005,2025-09-03,2025-08-29,SEAWELL A BROOKE,0001197652,,True,False,Common Stock,2025-08-29,G,Gift,GIFT,False,False,False,1200000.0,0.0,0.0,532728.0,I,By Administrative Trust
NVDA,0001045810,0001768670-25-000005,2025-09-03,2025-08-29,Neal Stephen C,0001768670,,True,False,Common Stock,2025-08-29,G,Gift,GIFT,False,False,False,1700.0,0.0,0.0,171410.0,I,The Neal/Rhyu Revocable Trust dated 5/2/2017
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,32488.0,173.8729,5648782.7752,72815878.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,34773.0,174.5759,6070527.770699999,72781105.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2860.0,175.436,501746.96,72778245.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3509.0,176.7084,620069.7756,72774736.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1370.0,177.6669,243403.653,72773366.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-02,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,9391.0,167.8642,1576412.7022000002,72763975.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-02,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,23316.0,168.9946,3940278.0936,72740659.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-02,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,19876.0,169.8152,3375246.9152,72720783.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-02,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,17540.0,170.6894,2993892.076,72703243.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-02,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4877.0,171.7427,837589.1479000001,72698366.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,16955.0,169.4812,2873553.746,72681411.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,21785.0,170.4358,3712943.903,72659626.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,32641.0,171.3282,5592323.7762,72626985.0,D,
NVDA,0001045810,0001197649-25-000027,2025-09-03,2025-08-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-09-03,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3619.0,172.1181,622895.4039,72623366.0,D,
NVDA,0001045810,0001197649-25-000025,2025-08-18,2025-08-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2311.0,180.127,416273.49700000003,72995914.0,D,
NVDA,0001045810,0001197649-25-000025,2025-08-18,2025-08-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,14673.0,181.1977,2658713.8521,72981241.0,D,
NVDA,0001045810,0001197649-25-000025,2025-08-18,2025-08-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,53466.0,181.9834,9729924.464399999,72927775.0,D,
NVDA,0001045810,0001197649-25-000025,2025-08-18,2025-08-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4550.0,182.7131,831344.605,72923225.0,D,
NVDA,0001045810,0001197649-25-000025,2025-08-18,2025-08-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11883.0,178.9205,2126112.3015,72911342.0,D,
NVDA,0001045810,0001197649-25-000025,2025-08-18,2025-08-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,45688.0,179.6893,8209644.7384,72865654.0,D,
NVDA,0001045810,0001197649-25-000025,2025-08-18,2025-08-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,15479.0,180.433,2792922.4069999997,72850175.0,D,
NVDA,0001045810,0001197649-25-000025,2025-08-18,2025-08-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1950.0,181.3374,353607.93,72848225.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3995.0,180.9738,722990.331,73219230.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,12903.0,181.9676,2347927.9428,73206327.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,46436.0,182.9039,8493325.5004,73159891.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11666.0,183.5221,2140968.8186,73148225.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3952.0,180.0479,711549.3008,73144273.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,16093.0,181.0148,2913071.1764,73128180.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,29095.0,182.0983,5298150.0385,73099085.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,25860.0,182.8204,4727735.544,73073225.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,14148.0,180.026,2547007.848,73059077.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,26758.0,180.9741,4842504.9678,73032319.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,20553.0,181.6989,3734457.4917,73011766.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,9958.0,182.9541,1821856.9278000002,73001808.0,D,
NVDA,0001045810,0001197649-25-000023,2025-08-13,2025-08-11,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3583.0,183.6417,657988.2111,72998225.0,D,
NVDA,0001045810,0001197649-25-000021,2025-08-08,2025-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4809.0,176.8756,850594.7603999999,73443416.0,D,
NVDA,0001045810,0001197649-25-000021,2025-08-08,2025-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,28725.0,177.8317,5108215.5825000005,73414691.0,D,
NVDA,0001045810,0001197649-25-000021,2025-08-08,2025-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,29382.0,178.7851,5253063.8082,73385309.0,D,
NVDA,0001045810,0001197649-25-000021,2025-08-08,2025-08-06,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2025-08-06,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,12084.0,179.5238,2169365.5992,73373225.0,D,
